Job_ID,Mechanic_ID,Service_Type,Revenue,Time_Logged,Parts_Cost,Status
JOB-03495,MCH-008,Transmission Check,881.7,4/12/2026,336.34,Completed
JOB-03496,MCH-015,Transmission Check,517.81,7/4/2026,121.39,In Progress
JOB-03497,MCH-016,Brake Pad Replacement,315.53,17/04/2026,434.24,Completed
JOB-03498,MCH-008,Full Service,722.75,14/04/2026,,Completed
JOB-03499,MCH-036,Brake Pad Replacement,470.4,4/11/2026,,In Progress
JOB-03500,MCH-032,Full Service,1193.47,3/28/2026,,Completed
JOB-03501,MCH-017,Full Service,557.2,3/14/2026,157.53,Completed
JOB-03502,MCH-036,Brake Pad Replacement,549.66,6/4/2026,405.27,Completed
JOB-03503,MCH-022,Brake Pad Replacement,1015.39,4/3/2026,498.67,Completed
JOB-03504,MCH-032,Oil Change,338.67,14/03/2026,34.41,In Progress
JOB-03505,MCH-011,Oil Change,125.89,18/04/2026,450.74,Completed
JOB-03506,MCH-045,Transmission Check,1031.89,4/17/2026,318.86,Completed
JOB-03507,MCH-006,Brake Pad Replacement,727.4,3/26/2026,487.22,Completed
JOB-03508,MCH-022,Transmission Check,349.18,3/16/2026,243.2,Completed
JOB-03509,MCH-014,Brake Pad Replacement,444.17,31/03/2026,,Completed
JOB-03510,MCH-028,Brake Pad Replacement,539.5,3/17/2026,49.95,Completed
JOB-03511,MCH-039,Brake Pad Replacement,832.45,4/9/2026,180.93,Completed
JOB-03512,MCH-012,Oil Change,588.41,26/03/2026,52.17,Completed
JOB-03513,MCH-027,Transmission Check,505.19,3/23/2026,488.16,Completed
JOB-03514,MCH-001,Brake Pad Replacement,947.54,3/18/2026,412.15,In Progress
JOB-03515,MCH-010,Transmission Check,132.63,28/03/2026,429.22,Completed
JOB-03516,MCH-033,Transmission Check,800.42,4/11/2026,470.22,Completed
JOB-03517,MCH-016,Oil Change,566.26,22/04/2026,60.85,Completed
JOB-03518,MCH-039,Oil Change,435.08,7/4/2026,205.09,Pending Parts
JOB-03519,MCH-006,Brake Pad Replacement,1116.71,3/16/2026,54.1,Completed
JOB-03520,MCH-025,Full Service,944.62,4/16/2026,121.18,In Progress
JOB-03521,MCH-020,Transmission Check,302.15,21/04/2026,,Pending Parts
JOB-03522,MCH-036,Oil Change,800.19,26/03/2026,245.17,In Progress
JOB-03523,MCH-023,Transmission Check,995.63,10/4/2026,148.91,Completed
JOB-03524,MCH-016,Full Service,1187.74,3/13/2026,68.47,Completed
JOB-03525,MCH-001,Transmission Check,853.19,3/31/2026,100.4,Pending Parts
JOB-03526,MCH-030,Brake Pad Replacement,844.29,16/04/2026,90.69,Completed
JOB-03527,MCH-027,Transmission Check,755.29,22/04/2026,487.08,Completed
JOB-03528,MCH-002,Oil Change,96,4/16/2026,384.46,Completed
JOB-03529,MCH-048,Brake Pad Replacement,722.81,4/14/2026,484.53,Completed
JOB-03530,MCH-021,Brake Pad Replacement,975.8,3/19/2026,231.08,Completed
JOB-03531,MCH-009,Full Service,504.73,21/04/2026,,Completed
JOB-03532,MCH-047,Brake Pad Replacement,725.03,27/03/2026,403.18,Completed
JOB-03533,MCH-024,Oil Change,1115.46,4/2/2026,176.6,Completed
JOB-03534,MCH-048,Full Service,247.84,30/03/2026,163.7,Completed
JOB-03535,MCH-041,Brake Pad Replacement,372.55,3/22/2026,131.6,Completed
JOB-03536,MCH-039,Full Service,176.87,14/04/2026,82.25,Completed
JOB-03537,MCH-042,Transmission Check,625.28,3/14/2026,143.1,Completed
JOB-03538,MCH-007,Brake Pad Replacement,1015.6,12/4/2026,190.55,Completed
JOB-03539,MCH-030,Oil Change,550.5,12/4/2026,343.52,Completed
JOB-03540,MCH-045,Oil Change,130.32,3/12/2026,50.03,Completed
JOB-03541,MCH-002,Brake Pad Replacement,353.07,3/29/2026,121.04,Completed
JOB-03542,MCH-012,Transmission Check,1073.16,13/04/2026,408.33,Completed
JOB-03543,MCH-013,Full Service,691.15,4/6/2026,90.52,In Progress
JOB-03544,MCH-003,Oil Change,1101.18,3/21/2026,184.47,Completed
JOB-03545,MCH-043,Oil Change,1009.6,4/15/2026,435.04,Completed
JOB-03546,MCH-040,Full Service,526.44,3/17/2026,94.36,Completed
JOB-03547,MCH-043,Full Service,778.58,3/11/2026,59.71,Completed
JOB-03548,MCH-018,Oil Change,814.09,20/04/2026,252.58,Completed
JOB-03549,MCH-039,Full Service,908.82,13/03/2026,165.16,Completed
JOB-03550,MCH-044,Brake Pad Replacement,432.91,8/4/2026,,Completed
JOB-03551,MCH-006,Oil Change,382.34,5/4/2026,405.83,Completed
JOB-03552,MCH-042,Oil Change,837.28,14/04/2026,85.83,Completed
JOB-03553,MCH-027,Oil Change,991.57,4/5/2026,298.74,Completed
JOB-03554,MCH-015,Brake Pad Replacement,526.38,3/24/2026,262.64,Completed
JOB-03555,MCH-015,Oil Change,419.23,4/19/2026,89.16,Completed
JOB-03556,MCH-019,Full Service,999.37,3/15/2026,319.52,Completed
JOB-03557,MCH-038,Oil Change,839.99,4/9/2026,,In Progress
JOB-03558,MCH-047,Brake Pad Replacement,445.08,3/20/2026,254.16,Completed
JOB-03559,MCH-020,Brake Pad Replacement,659.12,4/12/2026,59.49,Completed
JOB-03560,MCH-020,Transmission Check,1154.99,20/03/2026,240.6,Completed
JOB-03561,MCH-018,Oil Change,912.35,11/3/2026,167.1,Completed
JOB-03562,MCH-034,Brake Pad Replacement,304.91,7/4/2026,414.74,Completed
JOB-03563,MCH-039,Transmission Check,389.29,4/3/2026,,Completed
JOB-03564,MCH-037,Oil Change,355,4/4/2026,220.93,Completed
JOB-03565,MCH-035,Brake Pad Replacement,1025.6,4/4/2026,,Pending Parts
JOB-03566,MCH-038,Brake Pad Replacement,787.63,4/15/2026,368,Completed
JOB-03567,MCH-038,Oil Change,1131,4/4/2026,295.66,In Progress
JOB-03568,MCH-001,Oil Change,154.57,13/04/2026,340.26,Completed
JOB-03569,MCH-012,Transmission Check,109.8,19/03/2026,392.98,Completed
JOB-03570,MCH-005,Oil Change,827.63,4/1/2026,433.86,Completed
JOB-03571,MCH-027,Oil Change,356.62,19/03/2026,,Completed
JOB-03572,MCH-039,Full Service,831.05,4/9/2026,278.25,Completed
JOB-03573,MCH-020,Oil Change,881.99,3/29/2026,,In Progress
JOB-03574,MCH-040,Brake Pad Replacement,400.15,4/17/2026,494.94,In Progress
JOB-05896,MCH-019,Transmission Check,1145.57,4/13/2026,446.97,Completed
JOB-03576,MCH-038,Transmission Check,940.95,13/04/2026,198.3,Completed
JOB-03577,MCH-015,Transmission Check,472.46,3/25/2026,113.68,Completed
JOB-03578,MCH-006,Brake Pad Replacement,523.94,4/9/2026,254.91,Completed
JOB-03579,MCH-009,Oil Change,873.25,3/30/2026,,Completed
JOB-03580,MCH-036,Brake Pad Replacement,399.64,3/17/2026,256.43,Completed
JOB-03581,MCH-048,Full Service,389.68,17/03/2026,251.93,Pending Parts
JOB-03582,MCH-023,Transmission Check,768.65,4/4/2026,422.35,Completed
JOB-03583,MCH-010,Oil Change,205.01,29/03/2026,,Completed
JOB-03584,MCH-001,Oil Change,1192.34,3/22/2026,432.7,Completed
JOB-03585,MCH-011,Transmission Check,380.32,3/19/2026,215.27,Completed
JOB-03586,MCH-049,Full Service,490.12,2/4/2026,177.55,In Progress
JOB-03587,MCH-020,Full Service,307.9,31/03/2026,237.92,In Progress
JOB-03588,MCH-028,Oil Change,790.02,1/4/2026,385.97,Completed
JOB-03589,MCH-022,Brake Pad Replacement,119.56,19/03/2026,80.48,Completed
JOB-03590,MCH-020,Transmission Check,1116.98,27/03/2026,114.28,Completed
JOB-03591,MCH-047,Brake Pad Replacement,399.58,4/12/2026,476.69,Completed
JOB-03592,MCH-038,Oil Change,1116.48,4/12/2026,104.24,Completed
JOB-03593,MCH-016,Transmission Check,341.57,4/9/2026,292.51,Completed
JOB-03594,MCH-002,Full Service,640.86,13/04/2026,298.07,Completed
JOB-03595,MCH-025,Full Service,849.45,4/12/2026,255.02,Completed
JOB-03596,MCH-027,Full Service,754.52,4/11/2026,329.48,Completed
JOB-03597,MCH-003,Oil Change,639.37,3/14/2026,,Completed
JOB-03598,MCH-023,Full Service,956.81,4/2/2026,,Pending Parts
JOB-03599,MCH-032,Transmission Check,591.07,15/04/2026,198.64,Pending Parts
JOB-03600,MCH-017,Transmission Check,433.15,4/9/2026,337.6,Completed
JOB-03601,MCH-040,Transmission Check,876.38,3/21/2026,87.79,Completed
JOB-03602,MCH-020,Transmission Check,1127.86,3/14/2026,294.02,Completed
JOB-03603,MCH-030,Full Service,741.59,3/31/2026,,Completed
JOB-03604,MCH-028,Transmission Check,371.67,3/18/2026,153.75,Pending Parts
JOB-03605,MCH-047,Oil Change,927.23,4/7/2026,124.98,Completed
JOB-03606,MCH-045,Transmission Check,926.21,3/20/2026,107.76,Completed
JOB-03607,MCH-023,Full Service,356.89,4/14/2026,416.34,Completed
JOB-03608,MCH-019,Full Service,492.32,15/03/2026,157.14,Completed
JOB-03609,MCH-025,Brake Pad Replacement,212.09,4/4/2026,465.02,Completed
JOB-03610,MCH-024,Transmission Check,141.62,3/30/2026,485.56,In Progress
JOB-03611,MCH-001,Full Service,978.47,3/21/2026,294.21,In Progress
JOB-03612,MCH-028,Brake Pad Replacement,478.46,14/03/2026,88.64,Pending Parts
JOB-03613,MCH-029,Oil Change,373.51,5/4/2026,199.78,Completed
JOB-03614,MCH-044,Transmission Check,344.51,10/4/2026,402.91,Completed
JOB-03615,MCH-035,Full Service,136.03,4/19/2026,196.35,Completed
JOB-03616,MCH-017,Full Service,1182.59,3/22/2026,61.77,Completed
JOB-03617,MCH-011,Transmission Check,472.1,3/16/2026,287.26,In Progress
JOB-03618,MCH-037,Brake Pad Replacement,238.89,3/31/2026,425.66,Pending Parts
JOB-03619,MCH-007,Transmission Check,1043.76,16/04/2026,402.04,Completed
JOB-03620,MCH-026,Oil Change,881.59,3/18/2026,104.06,In Progress
JOB-03621,MCH-023,Oil Change,812.01,4/22/2026,342.93,Completed
JOB-03622,MCH-018,Transmission Check,391.8,18/03/2026,125.84,Completed
JOB-03623,MCH-029,Brake Pad Replacement,527.78,25/03/2026,124.74,Completed
JOB-03624,MCH-039,Oil Change,1017.25,14/03/2026,439.55,Completed
JOB-03625,MCH-034,Transmission Check,785.88,31/03/2026,139.84,Completed
JOB-03626,MCH-038,Brake Pad Replacement,447.5,4/13/2026,146.36,Completed
JOB-03627,MCH-008,Brake Pad Replacement,175.67,3/21/2026,,Completed
JOB-03628,MCH-021,Full Service,1085.31,7/4/2026,437.92,Completed
JOB-03629,MCH-021,Oil Change,1148.87,3/12/2026,400.45,Pending Parts
JOB-03630,MCH-049,Transmission Check,876.61,9/4/2026,321.12,Completed
JOB-03631,MCH-036,Oil Change,845.1,4/5/2026,380.13,Pending Parts
JOB-12687,MCH-017,Brake Pad Replacement,668.37,3/4/2026,92.98,In Progress
JOB-03633,MCH-016,Full Service,1167.24,4/11/2026,240,Completed
JOB-03634,MCH-015,Oil Change,848.27,3/26/2026,188.59,Completed
JOB-03635,MCH-015,Transmission Check,138.24,4/19/2026,65.01,Completed
JOB-03636,MCH-040,Oil Change,155.49,13/04/2026,253.34,Pending Parts
JOB-03637,MCH-017,Brake Pad Replacement,1158.11,16/04/2026,461.96,Completed
JOB-03638,MCH-001,Full Service,1134.77,4/5/2026,39.23,Pending Parts
JOB-03639,MCH-013,Oil Change,691.51,4/9/2026,159.9,Completed
JOB-03640,MCH-038,Brake Pad Replacement,296.26,4/15/2026,119.62,Completed
JOB-03641,MCH-010,Brake Pad Replacement,721.03,3/25/2026,134.31,Completed
JOB-03642,MCH-033,Full Service,928.08,3/19/2026,456.05,Completed
JOB-03643,MCH-026,Brake Pad Replacement,59.52,3/18/2026,244.67,Completed
JOB-03644,MCH-012,Oil Change,996.23,10/4/2026,243.82,Completed
JOB-03645,MCH-019,Transmission Check,584.52,1/4/2026,385.08,Completed
JOB-03646,MCH-015,Full Service,582.64,3/22/2026,94.16,Completed
JOB-03647,MCH-005,Brake Pad Replacement,549.45,4/22/2026,253.89,Completed
JOB-03648,MCH-002,Oil Change,845.62,3/26/2026,226.39,Completed
JOB-03649,MCH-014,Full Service,290.88,31/03/2026,,In Progress
JOB-03650,MCH-029,Brake Pad Replacement,747.66,12/4/2026,499.79,Completed
JOB-03651,MCH-041,Oil Change,100.71,13/04/2026,389.34,Pending Parts
JOB-03652,MCH-001,Brake Pad Replacement,983.05,30/03/2026,210.98,Completed
JOB-03653,MCH-013,Oil Change,987.76,20/04/2026,417.23,Completed
JOB-03654,MCH-049,Brake Pad Replacement,408.66,3/27/2026,101.94,Completed
JOB-03655,MCH-032,Full Service,171.23,3/17/2026,34.62,Completed
JOB-03656,MCH-034,Full Service,909.91,10/4/2026,118.14,Completed
JOB-03657,MCH-014,Full Service,590.75,3/24/2026,183.4,In Progress
JOB-03658,MCH-038,Brake Pad Replacement,1113.71,12/3/2026,265.08,Completed
JOB-03659,MCH-038,Brake Pad Replacement,456.51,3/29/2026,315.26,Completed
JOB-03660,MCH-041,Full Service,1017.74,20/04/2026,457.09,Completed
JOB-03661,MCH-015,Full Service,79.12,3/4/2026,264.73,Completed
JOB-03662,MCH-039,Transmission Check,938.71,16/04/2026,260.61,Completed
JOB-03663,MCH-006,Oil Change,829.99,8/4/2026,44.12,Completed
JOB-03664,MCH-029,Transmission Check,655.21,4/13/2026,36.76,Completed
JOB-03665,MCH-037,Oil Change,1096.99,4/19/2026,,Completed
JOB-03666,MCH-019,Brake Pad Replacement,1133.31,4/10/2026,230.33,Completed
JOB-03667,MCH-001,Oil Change,1119.14,28/03/2026,422.81,Completed
JOB-03668,MCH-021,Oil Change,737.47,30/03/2026,97.13,Completed
JOB-03669,MCH-039,Brake Pad Replacement,647.31,4/12/2026,31.99,Completed
JOB-03670,MCH-018,Brake Pad Replacement,359.32,4/6/2026,235.54,Completed
JOB-03671,MCH-027,Brake Pad Replacement,236.38,4/2/2026,133.99,Completed
JOB-03672,MCH-028,Full Service,690.66,19/04/2026,43.81,Completed
JOB-03673,MCH-008,Full Service,220.77,4/8/2026,367.81,Completed
JOB-03674,MCH-031,Oil Change,247.93,29/03/2026,73.56,Completed
JOB-03675,MCH-012,Brake Pad Replacement,460.25,4/13/2026,311.99,Completed
JOB-03676,MCH-042,Full Service,264.76,1/4/2026,154.9,Completed
JOB-03677,MCH-006,Brake Pad Replacement,626.99,3/12/2026,103.28,Completed
JOB-03678,MCH-026,Oil Change,813.31,7/4/2026,202.28,Completed
JOB-03679,MCH-016,Full Service,852.59,3/30/2026,404.69,Completed
JOB-03680,MCH-030,Full Service,662.69,4/3/2026,208.2,Pending Parts
JOB-03681,MCH-019,Transmission Check,650.07,3/26/2026,380.37,Completed
JOB-03682,MCH-018,Oil Change,596.03,21/04/2026,80.23,In Progress
JOB-03683,MCH-024,Full Service,332.05,3/15/2026,390.93,Pending Parts
JOB-03684,MCH-045,Oil Change,802.38,5/4/2026,,Completed
JOB-03685,MCH-020,Oil Change,805.58,4/7/2026,,Completed
JOB-03686,MCH-007,Brake Pad Replacement,344.18,4/4/2026,,Completed
JOB-03687,MCH-007,Oil Change,855.65,3/30/2026,465.99,Completed
JOB-03688,MCH-016,Transmission Check,1036.71,3/15/2026,,Completed
JOB-03689,MCH-042,Full Service,733.92,12/3/2026,51.76,Completed
JOB-03690,MCH-047,Oil Change,185.17,4/4/2026,29.19,In Progress
JOB-03691,MCH-014,Oil Change,426.35,10/4/2026,416.89,Completed
JOB-03692,MCH-012,Brake Pad Replacement,156.71,11/3/2026,271.87,In Progress
JOB-03693,MCH-029,Brake Pad Replacement,397.34,4/2/2026,392.12,Completed
JOB-03694,MCH-015,Transmission Check,293.74,4/7/2026,132.52,Completed
JOB-03695,MCH-008,Oil Change,687.82,4/4/2026,185.64,Completed
JOB-05782,MCH-039,Oil Change,537.08,22/03/2026,34.45,Completed
JOB-03697,MCH-009,Oil Change,881.09,3/17/2026,481.52,Pending Parts
JOB-03698,MCH-046,Oil Change,467.5,3/26/2026,340.58,Completed
JOB-03699,MCH-028,Full Service,227.93,3/25/2026,467.94,Completed
JOB-03700,MCH-027,Oil Change,321.43,4/21/2026,147.44,Completed
JOB-03701,MCH-007,Oil Change,677.65,3/28/2026,313.5,Completed
JOB-03702,MCH-044,Full Service,567.33,3/11/2026,345.68,Completed
JOB-03703,MCH-014,Brake Pad Replacement,99,12/4/2026,172.42,Completed
JOB-03704,MCH-011,Transmission Check,291.44,26/03/2026,427.09,Completed
JOB-03705,MCH-032,Oil Change,391.25,3/19/2026,,In Progress
JOB-03706,MCH-028,Full Service,884.16,4/2/2026,444.73,Completed
JOB-03707,MCH-006,Oil Change,889.99,4/4/2026,374.75,Completed
JOB-03708,MCH-035,Brake Pad Replacement,852.69,3/14/2026,153.18,Completed
JOB-03709,MCH-006,Full Service,991.23,8/4/2026,155.18,Completed
JOB-03710,MCH-024,Full Service,1054.96,20/03/2026,482.41,Pending Parts
JOB-03711,MCH-009,Full Service,131.77,3/13/2026,24.94,Completed
JOB-03712,MCH-002,Oil Change,617.02,2/4/2026,363.7,Completed
JOB-03713,MCH-038,Brake Pad Replacement,221.3,18/04/2026,359,Pending Parts
JOB-03714,MCH-014,Transmission Check,457.17,9/4/2026,318.89,Completed
JOB-03715,MCH-031,Full Service,812.68,4/2/2026,,Completed
JOB-03716,MCH-030,Oil Change,741.91,3/20/2026,169.7,Completed
JOB-03717,MCH-027,Transmission Check,197.84,21/04/2026,183.19,Pending Parts
JOB-03718,MCH-036,Full Service,920.64,3/18/2026,,Completed
JOB-03719,MCH-046,Oil Change,955.07,4/2/2026,232.54,Completed
JOB-03720,MCH-031,Transmission Check,210.06,3/31/2026,145.3,Completed
JOB-03721,MCH-042,Transmission Check,758.01,9/4/2026,184.83,Completed
JOB-02102,MCH-006,Full Service,1137.01,4/2/2026,420.59,Completed
JOB-03723,MCH-043,Oil Change,158.03,3/11/2026,469.03,Completed
JOB-03724,MCH-045,Transmission Check,239.3,3/20/2026,109.15,Completed
JOB-03725,MCH-018,Brake Pad Replacement,930.35,11/3/2026,,Completed
JOB-03726,MCH-014,Brake Pad Replacement,437.46,4/3/2026,465.74,Completed
JOB-03727,MCH-020,Transmission Check,1148.91,4/7/2026,,In Progress
JOB-03728,MCH-011,Full Service,768.02,3/27/2026,,In Progress
JOB-03729,MCH-037,Full Service,605.68,4/5/2026,98.14,Completed
JOB-07029,MCH-040,Full Service,438.31,4/11/2026,305.7,Completed
JOB-03731,MCH-004,Transmission Check,324.99,3/29/2026,92.23,Completed
JOB-03732,MCH-044,Full Service,797.52,3/11/2026,484.68,Completed
JOB-03733,MCH-006,Full Service,730.83,3/19/2026,234.42,Completed
JOB-03439,MCH-023,Brake Pad Replacement,461.6,4/21/2026,260.73,Completed
JOB-03735,MCH-008,Oil Change,1105.44,24/03/2026,138.4,Completed
JOB-03736,MCH-030,Brake Pad Replacement,926.07,3/16/2026,246.06,Completed
JOB-03737,MCH-036,Transmission Check,349.08,28/03/2026,337.72,Completed
JOB-03738,MCH-042,Brake Pad Replacement,1134.87,9/4/2026,380.57,In Progress
JOB-03739,MCH-011,Oil Change,918.87,3/25/2026,381.86,Completed
JOB-03740,MCH-047,Brake Pad Replacement,1081.67,20/04/2026,297.39,Completed
JOB-03741,MCH-005,Full Service,206.65,3/20/2026,454.09,Completed
JOB-03742,MCH-003,Oil Change,87.95,4/11/2026,412.36,Completed
JOB-03743,MCH-015,Transmission Check,616.86,5/4/2026,383.38,Completed
JOB-03744,MCH-002,Brake Pad Replacement,565.38,6/4/2026,46.69,Completed
JOB-03745,MCH-002,Brake Pad Replacement,1050.27,17/03/2026,,Completed
JOB-03746,MCH-008,Full Service,247.97,4/8/2026,121.97,In Progress
JOB-03747,MCH-046,Oil Change,77.12,19/04/2026,,Completed
JOB-03762,MCH-030,Full Service,658.63,8/4/2026,217.37,Completed
JOB-03749,MCH-041,Brake Pad Replacement,254.2,2/4/2026,213.16,Pending Parts
JOB-03750,MCH-005,Brake Pad Replacement,106.94,4/3/2026,444.6,Completed
JOB-03751,MCH-030,Oil Change,75.54,4/17/2026,,Completed
JOB-03752,MCH-044,Brake Pad Replacement,213.8,19/03/2026,456.4,Completed
JOB-03753,MCH-010,Oil Change,482.24,11/4/2026,170.66,In Progress
JOB-03754,MCH-033,Transmission Check,1066.56,4/5/2026,,Completed
JOB-03755,MCH-024,Brake Pad Replacement,924.66,4/16/2026,150.38,In Progress
JOB-03756,MCH-019,Oil Change,659.69,24/03/2026,111.49,In Progress
JOB-03757,MCH-030,Oil Change,544.9,14/04/2026,108.62,Completed
JOB-03758,MCH-025,Full Service,574.17,3/13/2026,184.21,Completed
JOB-03759,MCH-011,Brake Pad Replacement,1067.34,4/6/2026,226.38,Completed
JOB-03760,MCH-049,Full Service,883.33,9/4/2026,418.86,Pending Parts
JOB-03761,MCH-035,Oil Change,247.81,28/03/2026,,In Progress
JOB-03762,MCH-001,Transmission Check,1130.69,18/03/2026,372.76,In Progress
JOB-03763,MCH-017,Transmission Check,938.85,27/03/2026,275.1,Completed
JOB-03764,MCH-031,Brake Pad Replacement,89.28,21/04/2026,158.21,Completed
JOB-03765,MCH-006,Transmission Check,627.6,4/3/2026,256.55,Completed
JOB-03766,MCH-013,Brake Pad Replacement,800.7,4/17/2026,163.97,Pending Parts
JOB-03767,MCH-026,Brake Pad Replacement,120.14,6/4/2026,306.12,Completed
JOB-03768,MCH-036,Oil Change,456.02,4/11/2026,228.25,Pending Parts
JOB-03769,MCH-005,Oil Change,795.55,12/3/2026,98.91,In Progress
JOB-03770,MCH-047,Oil Change,988.5,6/4/2026,75.96,Completed
JOB-03771,MCH-014,Full Service,1173.71,12/4/2026,282.41,Completed
JOB-03772,MCH-015,Oil Change,189.88,3/21/2026,453.16,Completed
JOB-03773,MCH-012,Brake Pad Replacement,777.26,11/4/2026,185.1,Completed
JOB-03774,MCH-046,Oil Change,1076.71,20/04/2026,371.84,Completed
JOB-03775,MCH-042,Full Service,874.46,4/21/2026,336.16,Completed
JOB-03776,MCH-008,Oil Change,777.26,16/04/2026,467.15,Completed
JOB-03777,MCH-031,Transmission Check,296.59,3/14/2026,414.07,Completed
JOB-03778,MCH-026,Brake Pad Replacement,987.59,4/22/2026,291.97,Completed
JOB-03779,MCH-029,Transmission Check,696.87,4/2/2026,335.37,Completed
JOB-03780,MCH-004,Transmission Check,178.13,20/03/2026,451.23,Completed
JOB-03781,MCH-028,Full Service,1125.94,29/03/2026,211.77,Completed
JOB-03782,MCH-025,Transmission Check,1186.65,4/10/2026,176.86,Completed
JOB-03783,MCH-040,Oil Change,668.32,3/28/2026,,Completed
JOB-03784,MCH-032,Brake Pad Replacement,942.95,19/04/2026,416.74,Completed
JOB-03785,MCH-036,Transmission Check,720.81,4/4/2026,404.47,Completed
JOB-03786,MCH-011,Transmission Check,535.54,4/15/2026,70.14,In Progress
JOB-03787,MCH-037,Brake Pad Replacement,520.47,3/26/2026,,Completed
JOB-03788,MCH-010,Oil Change,1158.96,6/4/2026,242.71,Completed
JOB-03789,MCH-038,Transmission Check,474.1,8/4/2026,76.98,Completed
JOB-03790,MCH-036,Brake Pad Replacement,614.02,26/03/2026,490.67,Completed
JOB-03791,MCH-027,Oil Change,335.76,15/04/2026,123.05,Pending Parts
JOB-03792,MCH-017,Oil Change,341.27,12/3/2026,52.27,Completed
JOB-03793,MCH-007,Oil Change,459.66,4/19/2026,305.53,Completed
JOB-03794,MCH-009,Full Service,1113.49,22/03/2026,374.66,Completed
JOB-03795,MCH-035,Oil Change,506.02,4/16/2026,,In Progress
JOB-03796,MCH-009,Oil Change,685.13,4/5/2026,336.18,Completed
JOB-03797,MCH-036,Brake Pad Replacement,677.62,3/23/2026,275.5,Pending Parts
JOB-03798,MCH-030,Full Service,720.62,16/04/2026,69.57,Completed
JOB-03799,MCH-031,Oil Change,993.05,3/31/2026,102.81,Completed
JOB-03800,MCH-019,Transmission Check,1086.38,2/4/2026,292.63,Completed
JOB-03801,MCH-041,Full Service,290.06,3/21/2026,162.25,Completed
JOB-03802,MCH-023,Brake Pad Replacement,1039.51,31/03/2026,470.39,Completed
JOB-03803,MCH-020,Full Service,679.86,4/12/2026,413,Completed
JOB-03804,MCH-006,Transmission Check,1113.14,4/19/2026,492.11,Completed
JOB-03805,MCH-043,Full Service,1103.58,20/03/2026,144.64,Pending Parts
JOB-03806,MCH-024,Transmission Check,497.85,21/04/2026,485.47,Completed
